(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1550269274444749,+,NA,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4362927197253498,47.419617908499376,72,1241.4089547668386,-2331.5739780069744,41.67812939804253,3.61932240251037e-10
-1.1432665997507303,+,NA,+,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4361806130910528,47.407809437982536,72,1241.2441047409486,-2331.5252629542692,41.72684445074765,3.53222964961381e-10
-1.1913068598768306,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.43103306564091537,46.869476054398014,65,1233.7098573215794,-2331.4463211485986,41.80578625641829,3.39552503148213e-10
-1.1415299516009767,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,+,+,0.43057928294395775,46.822160755197835,64,1233.0489473490668,-2331.289049824184,41.96305758083281,3.13874404832436e-10
-1.1607138840838835,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,0.43422851589769573,47.20409766422148,69,1238.3788369243878,-2331.27725188949,41.974855515527,3.12028320316686e-10
-1.187169387651776,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4308170666735963,46.84688658387432,65,1233.395200787952,-2331.0930441026635,42.15906330235339,2.84573070961237e-10
-1.151540106898089,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.43408763458898203,47.188881976791585,69,1238.172435453558,-2330.9627240478862,42.289383357130646,2.66621495595366e-10
-1.146405579337709,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43096594750284645,46.862483849784745,65,1233.6120701717152,-2330.8854527291896,42.36665467582725,2.56516854957132e-10
-1.1501807783635893,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.43276264996710123,47.05035783690255,67,1236.233745910297,-2330.7117291507284,42.5403782542885,2.35175627141335e-10
-1.147050525905183,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4352188323608508,47.30771123121527,71,1239.8311754009178,-2330.6390224647366,42.61308494028026,2.26779740794141e-10
-1.153403402759752,+,NA,+,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43448659453771077,47.23096873836244,70,1238.7570744457362,-2330.4767745819872,42.77533282302966,2.09108927453693e-10
-1.1519571702961235,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.43431012773806077,47.21250739604311,70,1238.4984277798762,-2330.4624327971624,42.78967460785452,2.07614793372388e-10
-1.1374389745782887,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.43523169051348665,47.30858752321965,71,1239.8500491355376,-2330.382832971332,42.86927443368495,1.99514017068541e-10
-1.1466669397683211,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,+,0.430708601234406,46.83555627556448,65,1233.237238773656,-2330.285332553064,42.96677485195278,1.9002094173089e-10
-1.1413633096326234,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4359669263567997,47.38549550236163,72,1240.9299744605948,-2330.2535649130486,42.99854249196824,1.87026527618362e-10
-1.195800774973284,+,NA,+,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43053571832406223,46.81747146312185,65,1232.9855255462487,-2329.9876043804306,43.26450302458625,1.63738427359841e-10
-1.160668618395382,+,NA,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4343462974012241,47.21613634801771,70,1238.5514349325024,-2329.9494009989617,43.30270640605522,1.60640429257709e-10
-1.1526937795540249,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4342134712806254,47.20244604899179,70,1238.3567930036859,-2329.904352283702,43.347755121315004,1.57062552731872e-10
-1.1507299885921003,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,+,+,0.4331847941655056,47.09474566708882,68,1236.8509264013258,-2329.872299535592,43.379807869424894,1.54565472529037e-10
-1.1933986898077789,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.43670763505200416,47.46254395398573,73,1242.0193628051995,-2329.56466036986,43.687447035156765,1.32528563280331e-10
-1.1607161177544518,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,+,NA,+,0.43617422477663503,47.40706323846142,73,1241.2347118701587,-2329.517211216059,43.73489618895792,1.2942138319546e-10
-1.1607954268819418,+,NA,+,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.43581125471780735,47.369267297211834,72,1240.7012042181145,-2329.437154361029,43.81495304398777,1.24343163357309e-10
-1.1913604707504795,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,0.43164304076137217,46.93328057761711,67,1234.5990840866014,-2329.341717594503,43.91038981051406,1.18549050884314e-10
-1.1562417927988904,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,0.4346508375099116,47.248317711246216,71,1238.997877225438,-2329.159310370618,44.0927970343987,1.0821534688737e-10
-1.1555472899451773,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4306140880608913,46.825867598901326,65,1233.0996204681235,-2328.729881481593,44.522225923423775,8.73050886157917e-11
-1.154508736557845,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.43302207480048815,47.07772303043651,69,1236.6129740785725,-2328.55208257677,44.700024828247024,7.98787050780745e-11
-1.1278634925694668,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,+,+,0.4331248787447791,47.08851925775857,69,1236.7633012665924,-2328.2906870217334,44.96142038328344,7.00922001277707e-11
-1.1635253188051893,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.4344757141222405,47.229812105207444,71,1238.7411247307193,-2328.158503202328,45.093604202688766,6.56094414643313e-11
-1.154658485276421,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4339516221789036,47.175324936715256,70,1237.973216020955,-2328.1552941924715,45.096813212545385,6.55042552006637e-11
-1.199726442520847,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4314168963908317,46.90964999774662,67,1234.2692976857584,-2328.0567901562754,45.1953172487415,6.2356198846007e-11
-1.1958520308015967,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4313947553416393,46.907339066660725,67,1234.2370164373428,-2328.0017717998926,45.25033560512429,6.06642103672604e-11
-1.1550058805742973,+,+,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43083924949619046,46.84931505650232,66,1233.4275101163105,-2327.9969192731674,45.255188131849536,6.05172014295408e-11
-1.1516818747398558,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,+,0.4319358116681201,46.9640857741841,68,1235.0262269421924,-2327.6444399847087,45.60766742030819,5.07386527376521e-11
-1.1491561703589108,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,+,+,0.434233430633837,47.20420508265555,71,1238.3860383017495,-2327.631878199347,45.62022920567006,5.04209674230948e-11
-1.1455979548606563,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,+,+,0.4325196297061672,47.02527562949291,69,1235.8786553079638,-2327.6019523574346,45.6501550475823,4.96721387760953e-11
-1.1501194689811784,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,+,0.43128323683135006,46.896031239111515,67,1234.0744435781353,-2327.5989722607883,45.6531351442286,4.9598180003761e-11
-1.1560645649232948,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4326017276673435,47.0336363067486,69,1235.9985962556168,-2327.233294608623,46.01881279639383,4.13104425189655e-11
-1.1394228430789188,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43036949426249027,46.80026548256043,66,1232.7435794860194,-2327.17788200506,46.07422539995696,4.01815932623735e-11
-1.1654917385020922,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4312775823403001,46.895179408687,67,1234.0662012507046,-2326.8634534130197,46.38865399199722,3.43360119919361e-11
-1.1436577834884478,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,+,+,0.42994022153302125,46.75545285708873,65,1232.1190815597124,-2326.746407598476,46.50569980654109,3.23842375298638e-11
-1.1494212770483838,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43168409786510986,46.93759816563286,68,1234.658971746754,-2326.665252911557,46.58685449345967,3.10964748836913e-11
-1.1597403072005317,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4384600156565033,47.64607203659883,77,1244.6023694147286,-2326.5198681901406,46.732239214876245,2.89162032548416e-11
-1.1628804229259888,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4330727144832428,47.08284672405716,70,1236.6870195924917,-2326.5117055611013,46.740401843915606,2.87984276377951e-11
-1.1607767986881723,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4324833177797487,47.0212023418409,69,1235.8256109640256,-2326.4537144733013,46.798392931715625,2.7975391418968e-11
-1.1386377619062555,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.433601741966839,47.138546287685905,71,1237.4609610575028,-2326.382639084549,46.86946832046806,2.69986685402786e-11
-1.1617556634566997,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4313463908030828,46.90229260009505,68,1234.166506188332,-2326.149461587867,47.102645817150005,2.40274950841925e-11
-1.1757101530917233,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43194812617215794,46.96540185891129,69,1235.0441982114803,-2325.826092065593,47.426015339423884,2.04404144589679e-11
-1.1517819164534295,+,NA,+,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43163512934174475,46.9327358431743,68,1234.5875446462585,-2325.491522407285,47.76058499773171,1.7291744876201e-11
-1.1583800011292438,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4336867595224456,47.147079880390734,71,1237.585405020194,-2325.410354922974,47.84175248204292,1.66040305594767e-11
-1.1434811183639892,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4292829075509593,46.68648729941975,65,1231.1637442534845,-2325.3708067595317,47.881300645485226,1.62789260174919e-11
-1.1524405115627145,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4332823821080858,47.105083475417345,71,1236.9936666959259,-2325.35984113526,47.892266269756874,1.61899159600558e-11
-1.1572456717404025,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4304902043916433,46.81270896217614,67,1232.919271097183,-2325.305064813405,47.94704259161199,1.57525209990311e-11
-1.1372616182015058,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,+,+,0.43052261112504564,46.8164082498727,67,1232.9664449062718,-2325.202428609903,48.04967879511378,1.49645237140979e-11
-1.1560348505776934,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.42879803583345255,46.63566118327304,65,1230.4597387013548,-2325.10966972208,48.142437682936816,1.42863262030796e-11
-1.1629931759805379,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,+,0.4318112657167227,46.9511514258308,69,1234.8444917104196,-2325.0395059505904,48.212601454426476,1.37938243962844e-11
-1.1608843720390505,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,+,0.4305152954083791,46.81535163488027,67,1232.9557953347867,-2324.7453932243716,48.506714180645304,1.19074543667831e-11
-1.1626656435500045,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,+,0.4327175147368939,47.045954542084964,70,1236.167784779081,-2324.733287794691,48.51881961032586,1.18355996185464e-11
-1.1438695254119584,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,0.4328781214444535,47.062745090214925,70,1236.4025211142064,-2324.6014767312604,48.650630673756496,1.10807168271891e-11
-1.1380849427766981,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4310432739011417,46.87086625012811,68,1233.7247311624565,-2324.4678711032443,48.78423630177258,1.03646767717414e-11
-1.1733430960445885,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.43150200559112817,46.9187318434243,69,1234.3933970614326,-2324.3638422545896,48.88826515042729,9.8393449279543e-12
-1.1651807676214827,+,+,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43174643245021005,46.94433810680576,69,1234.7499039290415,-2324.292009624003,48.9600977810137,9.49222289963698e-12
-1.1720271091691479,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43124505846967176,46.89188730162933,68,1234.0187940851195,-2324.1680365949387,49.084070810078174,8.92169817343716e-12
-1.1662386080891165,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4331230594560941,47.08809519227024,71,1236.760640737239,-2324.109656571879,49.1424508331379,8.66503788314117e-12
-1.150718524488657,+,NA,+,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.43346902499095685,47.124748179440644,71,1237.2667346745995,-2324.0771833329804,49.17492407203645,8.52548297634214e-12
-1.1543635857007937,+,+,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4329344626097448,47.068417631901205,71,1236.48488285691,-2324.023515239168,49.22859216584902,8.29975194967703e-12
-1.1528961888998237,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,+,0.4331129103571557,47.08702333673253,71,1236.745798842813,-2323.991980952142,49.26012645287483,8.16991483955075e-12
-1.1610732653367504,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4297015704706928,46.73037323697375,66,1231.77209982683,-2323.8568749516135,49.39523245340342,7.63624114207616e-12
-1.1394489233537695,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4296431260392938,46.7241438747951,66,1231.6871478987166,-2323.7051105244177,49.54699688059918,7.07822571731392e-12
-1.1492809801976636,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,+,NA,+,0.42837621931170633,46.59171889935943,65,1229.847771541914,-2323.6628452959817,49.58926210903519,6.93021375207782e-12
-1.1630877384036262,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4325210329004421,47.02530552526632,70,1235.8807051577082,-2323.6439365449583,49.608170860058635,6.86500166442047e-12
-1.1562605634217527,+,+,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43239179291709107,47.01178869893869,70,1235.6919267993621,-2323.5679159510896,49.68419145392727,6.60895788922155e-12
-1.154162424705225,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4306806853679245,46.83291491278658,68,1233.1965887902234,-2323.5584132507583,49.69369415425854,6.57763089774773e-12
-1.1547369115088515,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.43500733902654865,47.285143054407364,74,1239.5207982763213,-2323.536088786379,49.71601861863792,6.50461810536645e-12
-1.1471773556572051,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4314221227724502,46.91032151321657,69,1234.2769178388146,-2323.4434758827965,49.80863152222037,6.21027979564118e-12
-1.1648520178435255,+,+,+,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4341310118668178,47.19364013959345,73,1238.2359808781769,-2323.2929211719256,49.95918623309126,5.75994885399587e-12
-1.165382004002958,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,+,NA,NA,+,0.4333809397972219,47.11504052783282,72,1237.137850372461,-2323.209735278579,50.04237212643784,5.52528952353417e-12
-1.1492243826109012,+,NA,NA,NA,+,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43041447549151923,46.80505528736246,68,1232.809044574105,-2323.11433892242,50.13776848259704,5.26792986505342e-12
-1.1581907088400323,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.43028944248243106,46.79219410817721,68,1232.6270859654774,-2322.679726150512,50.57238125450476,4.23901565074126e-12
-1.1518394701823884,+,NA,+,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4321412106836915,46.9857982064303,70,1235.3260285821186,-2322.6169411224314,50.63516628258549,4.1080093594328e-12
-1.1481687706968355,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.43293272778406167,47.06868542602027,71,1236.482346698042,-2322.562951608001,50.6891557970157,3.99859805402562e-12
-1.1567824019518707,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4301379863598117,46.77635112787861,68,1232.406727684542,-2322.4899455079963,50.76216189702063,3.85526891942925e-12
-1.1579499569173064,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,0.43060243447561997,46.824904946696996,68,1233.082653551442,-2322.4859808928545,50.76612651216237,3.84763416038295e-12
-1.1692243376714266,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.43298207529984734,47.07344567897851,72,1236.5544913494725,-2322.415909354473,50.83619805054377,3.71516349427522e-12
-1.1521439292197824,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.42870362410158047,46.62598523739746,66,1230.3227278661432,-2322.2662746872634,50.98583271775351,3.4473483896522e-12
-1.1445389639366963,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,0.43385847850125536,47.16530074228449,73,1237.836814682291,-2322.245997061541,51.00611034347594,3.41257295815423e-12
-1.1690245908963102,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,+,NA,NA,+,0.4307574530734576,46.840872992443835,69,1233.3083796908886,-2322.2441548024867,51.00795260253017,3.4094309837439e-12
-1.1609291703814875,+,NA,+,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43010812682212995,46.77275998405172,68,1232.3632910145202,-2322.2255396410756,51.02656776394133,3.37784465388919e-12
-1.1702979576773844,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.43059292252860837,46.82369421546167,68,1233.0688049881765,-2322.2107029934045,51.04140441161235,3.35287942295391e-12
-1.1546329023953334,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,0.4319839005188526,46.9691991996082,70,1235.0964079984235,-2322.065608569523,51.186498835493694,3.11825108181114e-12
-1.1482871609784169,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.43526880554588776,47.312919249120235,75,1239.904530543921,-2321.915157143394,51.33695026162286,2.89228422986882e-12
-1.1554158146606823,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.43217555955020903,46.989323738625146,71,1235.3761749778837,-2321.8823390344,51.36976837061684,2.84521184320879e-12
-1.1433568205919233,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.42953704173196516,46.71316464565881,67,1231.532971246901,-2321.787775568417,51.46433183659974,2.7138160838442e-12
-1.170966832426322,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.43038755235896275,46.801990221599986,68,1232.769860380595,-2321.61451726517,51.63759013984691,2.48861577383342e-12
-1.1666073938704735,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.42965207850765963,46.725110728214446,67,1231.7001601983143,-2321.575219697321,51.676887707696096,2.44019476502566e-12
-1.1657726091123206,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.43181015339237583,46.95079895155765,70,1234.8428688060476,-2321.554850382542,51.69725702247479,2.41546834616611e-12
-1.1725878120170927,+,+,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4287993795158834,46.635812642966165,66,1230.4616888242801,-2321.546478449254,51.70562895576268,2.40537840904293e-12
-1.1435273078592105,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,0.4302503295375688,46.787918976749665,68,1232.570173700341,-2321.533304538196,51.71880286682108,2.38958635630495e-12
-1.179080292168247,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4311090167232652,46.877514000184746,69,1233.8205274612965,-2321.4028793661314,51.849228038885485,2.23872765260428e-12
-1.1567074723032567,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.42810394406379526,46.56326087558565,65,1229.452997131266,-2321.369291121473,51.88281628354389,2.20144413481472e-12
-1.1643915791824144,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4313321669283081,46.900860606951646,70,1234.1457704635834,-2321.2214587384856,52.030648666531306,2.04459020044577e-12
-1.1750628436399486,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.42773806571663275,46.52479576525756,65,1228.9228025904258,-2321.1417129529777,52.110394452039145,1.9646703799539e-12
-1.159026791059986,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.42800540530507747,46.552898909454456,66,1229.3101711869608,-2320.90919706744,52.342910337576996,1.7490390851201e-12
-1.1693375834873259,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4317517841449454,46.94474267514408,71,1234.757711316589,-2320.9077069984965,52.344400406520435,1.7477364760139e-12
-1.159869914208438,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4295897751351222,46.718512091390394,68,1231.6096072690193,-2320.904367974951,52.34773943006576,1.74482104374311e-12
-1.154309350890072,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.4277757959797923,46.52890750749869,65,1228.9774618599859,-2320.7847838000594,52.46732360495753,1.64355225607512e-12
-1.1614561462595332,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.43077138948470306,46.84216615050158,69,1233.3286758307559,-2320.7185238846023,52.533583520414595,1.58999353707648e-12
-1.1811562166607579,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.4291109258650362,46.66843300088155,67,1230.9139684150525,-2320.659825485142,52.59228191987495,1.5440066394603e-12
-1.1523331597852264,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.43292790540718573,47.06773793867602,72,1236.47529685823,-2320.6401550473656,52.61195235765126,1.5288954290382e-12
-1.153277867211146,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4311890183733873,46.886224106204864,70,1233.9371157596497,-2320.5197041794886,52.73240322552829,1.43953493401579e-12
-1.1603020965993731,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4287738957245192,46.63340651751906,67,1230.4247042849893,-2320.4671945614837,52.78491284353322,1.40223205205312e-12
-1.1383765755256714,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,0.4277387234658957,46.52488340903253,65,1228.923755431109,-2320.4524499291515,52.79965747586539,1.39193236694453e-12
-1.1432642781628768,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,+,NA,+,0.43013149854499466,46.77543356047945,69,1232.3972896666735,-2320.450505436141,52.80160196887573,1.39057972322345e-12
-1.1599961953944342,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,+,+,NA,NA,NA,+,0.4294340812610562,46.702487038002396,68,1231.3833620085459,-2320.154955472118,53.09715193289867,1.19954911087731e-12
