(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1530931419870243,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.44173627244750613,47.98779403486801,74,1249.4532635501903,-2342.7814711099772,50.95559222597922,4.42233267073846e-12
-1.1724524093528772,+,NA,+,NA,NA,+,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4406245462278484,47.8714754706083,73,1247.8040347911035,-2342.7589936375957,50.97806969836074,4.37290948777751e-12
-1.1347676123457764,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,+,NA,+,0.4427497045765928,48.0939240090123,75,1250.9595385926277,-2342.756897959661,50.980165376295645,4.36832978263086e-12
-1.1611812292660333,+,NA,+,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4392318825780822,47.72612430665282,71,1245.7426583921845,-2342.699111599007,51.03795173694925,4.24392078308692e-12
-1.142018367308931,+,+,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4437073289965551,48.193252464886385,77,1252.3853853965504,-2342.6319406394855,51.10512269647097,4.10375363328897e-12
-1.128775256821877,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,+,+,0.4387180390243973,47.67270401084966,70,1244.9833761747782,-2342.626523557528,51.110539778428574,4.09265348779184e-12
-1.150817759119667,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,0.43929755449364394,47.733164184031764,71,1245.839748801621,-2342.525301124126,51.21176221183032,3.89067365026198e-12
-1.167657918530012,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,+,+,0.4403549890750865,47.843357182581926,72,1247.4046446262018,-2342.4303058836663,51.306757452290185,3.71019596983377e-12
-1.143421052036066,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4369413517291173,47.487107181616686,68,1242.3633961053586,-2342.42358113248,51.31348220347627,3.69774184691228e-12
-1.158907658503612,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,+,NA,+,0.44167393291148405,47.981076206057686,74,1249.36069692337,-2342.414509459913,51.32255387604346,3.68100747614954e-12
-1.151990928163947,+,NA,+,NA,NA,NA,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.44122950073308287,47.934650374296254,73,1248.7010685502646,-2342.4116165172095,51.32544681874697,3.67568685328166e-12
-1.1473926245621342,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,0.43708158524444096,47.50175093313837,68,1242.569889805136,-2342.3586973270412,51.378366008915236,3.57970508658119e-12
-1.1631355993324846,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.43914712857367855,47.71727130331081,71,1245.6173735223701,-2342.3493010499137,51.387762286042744,3.56292658080154e-12
-1.1409984762550605,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,+,+,NA,NA,+,+,0.4406957129342355,47.87907584224499,73,1247.9095112693497,-2342.316591534121,51.42047180183545,3.50512969448918e-12
-1.15977436663675,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4389987802669495,47.70178836799401,71,1245.3981279930908,-2342.282718350071,51.454344985885655,3.44626463669707e-12
-1.1386517279184813,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.44168003319105376,47.98193773904627,74,1249.3697546401572,-2342.2820731240713,51.45499021188516,3.44515300624754e-12
-1.1676377298901646,+,+,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.44225446180888084,48.041602948660604,75,1250.2231120176496,-2342.2442865719777,51.49277676397878,3.38067380911994e-12
-1.1481549868287841,+,NA,+,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.4439722498943325,48.22129091674363,77,1252.7802705829451,-2342.1962615722164,51.54080176374009,3.30046227355427e-12
-1.1498033990890226,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,+,+,NA,NA,+,0.443391206359413,48.16091982833123,77,1251.9144260500768,-2342.1923330521836,51.54473028377288,3.2939856704234e-12
-1.1603729968781653,+,+,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.44191187457721237,48.00634389782069,75,1249.7140669274395,-2342.1804588919226,51.55660444403384,3.2744869535474e-12
-1.1435118558583588,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,+,NA,+,NA,+,0.44426638642002847,48.252237901985524,78,1253.2189244046301,-2342.170713380859,51.566349955097394,3.25856999035999e-12
-1.15295315506626,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,+,+,NA,+,NA,+,0.4413760210127987,47.95030766783298,74,1248.9184766634144,-2342.116314636284,51.620748699672276,3.17113343225521e-12
-1.1566630189704759,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43531361072645514,47.31694908048666,66,1239.970305143582,-2342.087535816366,51.649527519590265,3.12582942393759e-12
-1.1478382063341237,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,+,+,0.43828052906820403,47.62713443360562,70,1244.337436175542,-2342.0844434817827,51.652619854173736,3.12100010315377e-12
-1.1737494216854951,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,+,NA,+,0.4438617287215586,48.20926448335726,77,1252.6155073178038,-2342.0358425153104,51.701220820646085,3.04607236964975e-12
-1.1956274071412365,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,0.4408838457300459,47.89888232950862,73,1248.1884083342345,-2342.0164827689387,51.720580567017805,3.01672902444891e-12
-1.1427240904176899,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,+,0.43918021333317137,47.72089908559555,71,1245.6662777466634,-2342.01516697145,51.72189636450639,3.01474497493526e-12
-1.1525100754041042,+,+,NA,NA,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.44302230830563716,48.12167050261571,76,1251.365179984694,-2342.0062057354216,51.73085760053482,3.00126727106181e-12
-1.1549529737904967,+,+,+,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4430327853919577,48.12293243262561,76,1251.3807741213714,-2342.0029848706818,51.734078465274706,2.99643782289123e-12
-1.1661358656417609,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4407487791149376,47.88499749933999,73,1247.9881696166956,-2341.990565640918,51.74649769503867,2.97788874889949e-12
-1.1161275805409399,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,+,+,0.440606242871311,47.8700887314918,73,1247.776909477995,-2341.9111660165327,51.8258973194238,2.86198306439653e-12
-1.1398336935475883,+,NA,+,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.44300569124607425,48.1207483012687,76,1251.340447689137,-2341.9080738665593,51.82898946939713,2.85756164277383e-12
-1.1546576894950131,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,0.4391943983879828,47.72240717759061,71,1245.6872462635358,-2341.839585955012,51.897477380944565,2.76136392380061e-12
-1.155156013931217,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.43977643956430923,47.78330381702373,72,1246.5480841344265,-2341.8244558080214,51.91260752793505,2.74055282078397e-12
-1.147574981792237,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.44211378975562,48.027001863696015,75,1250.014051755722,-2341.7805831043142,51.95648023164222,2.68108967653171e-12
-1.1442548103506749,+,NA,NA,NA,NA,NA,+,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4429341713695534,48.11313762480759,76,1251.234008232724,-2341.7513006547033,51.98576268125316,2.64212120902252e-12
-1.155931812797526,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,+,+,NA,NA,+,0.443301820812811,48.1509074996531,77,1251.781308015068,-2341.7240137514245,52.01304958453193,2.60631834874975e-12
-1.151429556950756,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,+,NA,+,NA,NA,NA,+,0.4385457141866611,47.65466965971599,70,1244.7288955841432,-2341.6498684978974,52.08719483805908,2.51146438765847e-12
-1.1506940334312972,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,+,+,NA,NA,NA,+,0.4411393386445992,47.92529905544628,74,1248.5673135617699,-2341.64443377838,52.0926295575764,2.50464909938488e-12
-1.1685095082026202,+,NA,+,NA,NA,NA,NA,+,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,+,0.44016345054424655,47.82332568919625,72,1247.1209678793302,-2341.64126967298,52.095793662976575,2.50068974529366e-12
-1.1630750116884507,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.44049781915279873,47.85882062179618,73,1247.6162452734388,-2341.632394114519,52.10466922143769,2.4896168240423e-12
-1.1908477567582416,+,NA,NA,+,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4394846130364455,47.75250833327231,71,1246.1163614792479,-2341.6185164482067,52.118546887749744,2.47240158418875e-12
-1.1463918118370007,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,+,NA,+,0.44172393614706995,47.98662630239913,75,1249.4349448245332,-2341.548562406965,52.18850092899129,2.38741922163778e-12
-1.1643711576549267,+,+,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4403666777077916,47.84465357211821,73,1247.4219591336398,-2341.526912107193,52.21015122876361,2.3617144308441e-12
-1.157932592598394,+,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43722509435580414,47.51667812859351,69,1242.781260081229,-2341.3866960307805,52.35036730517595,2.20181004724339e-12
-1.1427423126709446,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,+,0.4369203504911222,47.48484566244311,68,1242.332476232845,-2341.3424331273163,52.39463020864014,2.15361606298417e-12
-1.1450119821121665,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,+,+,0.4398389042758144,47.789558441002235,72,1246.6405224690766,-2341.304385282179,52.432678053777636,2.11303308541077e-12
-1.135153098561616,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4428374853810747,48.10289327799614,76,1251.0901370322908,-2341.2401266317424,52.49693670421402,2.04622180617761e-12
-1.1591873178270362,+,+,NA,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4406483482285354,47.874578061437276,73,1247.8393103439612,-2341.2355441511827,52.50151918477377,2.04153878736315e-12
-1.1382987184427624,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,+,0.4403023256265417,47.83808721523611,73,1247.3266381328388,-2341.0891865297044,52.64787680625204,1.89747683169178e-12
-1.144195116726495,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,+,+,NA,+,0.4410455211738855,47.915680568105735,74,1248.4281587398168,-2341.069244188746,52.667819147210594,1.87865078158028e-12
-1.1621835561060165,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.43922208029351006,47.725099949511886,71,1245.72816751327,-2341.01682655708,52.72023677887637,1.83005319363107e-12
-1.1531426871656638,+,+,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4419086575968889,48.00600393776563,75,1249.7092883469961,-2341.0148048583615,52.722258477595005,1.82820422020701e-12
-1.1308724087990367,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,+,+,0.436375094344866,47.4283573749851,68,1241.530105498722,-2341.0128474885237,52.72421584743279,1.82641585957158e-12
-1.1471601711844754,+,NA,NA,NA,+,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.44005859735300035,47.81303547460115,73,1246.9657169286684,-2340.9681269276607,52.76893640829576,1.7860298922193e-12
-1.1481577337428337,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,+,+,NA,+,0.44099332034278793,47.91031930775686,74,1248.3507419374835,-2340.959185301528,52.77787803442834,1.77806270960323e-12
-1.1624399467873512,+,NA,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4391179225147782,47.71431214444253,71,1245.5742049951573,-2340.875054665692,52.86200867026446,1.70481924132103e-12
-1.1429424729727442,+,NA,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4389210894980453,47.69382839806902,71,1245.2833311157751,-2340.82958326154,52.907480074416526,1.66649627946475e-12
-1.169846058489939,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,+,+,NA,+,NA,+,0.44036070072917144,47.844198507728436,73,1247.4131053205817,-2340.8025605957287,52.9345027402278,1.64413112520948e-12
-1.156342088330612,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,0.43874999887366006,47.6763063974829,71,1245.0305814498893,-2340.7928815307623,52.94418180519415,1.63619352185932e-12
-1.1521113635189322,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.43866517823724016,47.66710377546558,71,1244.9053057356766,-2340.668649045304,53.06841429065253,1.53765153947346e-12
-1.166376540380773,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,+,0.4392415337657989,47.72712400938611,72,1245.7569261496035,-2340.6538294091156,53.083233926840876,1.52629992989345e-12
-1.159326485500822,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,+,NA,+,0.4373728481725506,47.53225602885665,69,1242.9989385792794,-2340.647265602166,53.08979773379042,1.5212989716698e-12
-1.1597509370098664,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,+,+,0.4406891634837564,47.87858544110537,74,1247.8998037402223,-2340.610745841432,53.1263174945243,1.4937723159958e-12
-1.1564609317377093,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43738358646759035,47.53323010573461,69,1243.0147610142833,-2340.5340231796713,53.20304015628517,1.43755441269771e-12
-1.1653016125955655,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4402170334631099,47.82896657725452,73,1247.2003166922746,-2340.4938812126024,53.24318212335402,1.40898890957e-12
-1.1491938178837025,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.4382207601560213,47.621030353985944,70,1244.249232374735,-2340.4824028393023,53.254660496654196,1.40092561972534e-12
-1.141354025249721,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.44347327923615354,48.16885583366437,77,1252.036672468524,-2340.4183711708347,53.318692165121774,1.35678419989906e-12
-1.133059112808001,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.43939207256436874,47.74299721716699,72,1245.979505790778,-2340.3371290891355,53.399934246820976,1.30277460293879e-12
-1.1694401197715714,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,+,0.4394182431565068,47.745756596347,72,1246.0182065051897,-2340.3183092110094,53.4187541249471,1.29057307118129e-12
-1.1886268118840864,+,NA,NA,+,NA,+,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4398745604523301,47.79350764920781,73,1246.693292844174,-2340.290799386936,53.44626394902025,1.27294288093339e-12
-1.1628959721935814,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,0.43868653642868594,47.66938208637285,71,1244.9368489018525,-2340.2780429472896,53.459020388666886,1.26484960918672e-12
-1.1858818750540183,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.43737030189132875,47.53171440563243,69,1242.9951867831753,-2340.222943702016,53.51411963394048,1.23047910088289e-12
-1.1931308753276864,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,0.4379862256494129,47.5962967417583,70,1243.903209385901,-2340.198763503679,53.53829983227752,1.21569205507227e-12
-1.1882360132138046,+,NA,+,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4367958316412891,47.47178633143862,69,1242.149172299512,-2340.192564433243,53.54449890271326,1.21192980835362e-12
-1.168079851743058,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4401301973832672,47.819910418791665,73,1247.0717284150564,-2340.1501940172484,53.58686931870807,1.18652487781905e-12
-1.156217132350239,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,0.43660874749933165,47.45227584299714,68,1241.873842305733,-2340.1114921115254,53.62557122443104,1.16378521747261e-12
-1.1677170462707882,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,0.4410384526494123,47.91497401879756,74,1248.4176752926685,-2340.0542139698377,53.68284936611872,1.13092823267438e-12
-1.1517185853361833,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,+,NA,+,0.44113823152269804,47.925512962537645,74,1248.565671286315,-2340.050166304264,53.6868970316923,1.12864173755991e-12
-1.1625333453866562,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,+,0.4411410478452662,47.925376901621505,74,1248.5698489513898,-2340.0191319413634,53.71793139459305,1.11126357765162e-12
-1.1565581274349088,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,+,0.43698238959016156,47.491305687624646,69,1242.423818988016,-2339.9570779103246,53.77998542563182,1.07731378919763e-12
-1.1519547142231714,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.43952647276029333,47.75734901581408,72,1246.1782741541126,-2339.9304226221884,53.80664071376805,1.06305099033865e-12
-1.1392185190247381,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,+,0.44215411028353846,48.0311557090591,76,1250.0739688588692,-2339.8856518399125,53.851411496043966,1.03951855221468e-12
-1.1663884978248555,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.43917916797368783,47.72061943091055,72,1245.6647325048143,-2339.879964362811,53.85709897314564,1.03656663246674e-12
-1.1801131597719647,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,0.43760644262777537,47.55653496129692,70,1243.3431985641503,-2339.8391764751623,53.89788686079419,1.0156410535973e-12
-1.139044185038238,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,+,NA,+,0.4397901732368896,47.78515927655639,73,1246.5684070107345,-2339.8180972904656,53.91896604549083,1.00499282349204e-12
-1.1618916652962976,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,+,NA,+,0.4381909514834075,47.6175533083147,71,1244.2052458187006,-2339.747866783722,53.98919655223426,9.70314675181204e-13
-1.1662901295000545,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,+,NA,+,NA,+,0.4398211860558514,47.78765784596807,73,1246.6143011335269,-2339.720043445506,54.01701989045068,9.56909439289576e-13
-1.152754457191976,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,0.43995071878330816,47.80195162129373,73,1246.806016788587,-2339.718168506578,54.018894829378496,9.560127862686e-13
-1.1594579452201095,+,+,+,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4371410423043557,47.507825774213295,69,1242.657455790954,-2339.715674615487,54.02138872046953,9.54821433313801e-13
-1.1544328965287454,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4347780074132712,47.260964540833825,66,1239.184373846825,-2339.7130746477624,54.023988688194095,9.53580987313716e-13
-1.1461778459136722,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,0.44081276518183765,47.8916410485292,74,1248.0830240975079,-2339.6545066884523,54.082556647504134,9.26061251379788e-13
-1.1945610507835813,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4371200173334099,47.505601554936575,69,1242.6264899954374,-2339.595662153296,54.1414011826605,8.99211358711722e-13
-1.1816880119452204,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4376166075743484,47.55760814477095,70,1243.3581824073217,-2339.5830015804936,54.15406175546286,8.93537072153969e-13
-1.1772483843970882,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.43749659862933576,47.54509036276386,70,1243.181298090888,-2339.581600164432,54.15546317152439,8.92911182860162e-13
-1.1495330482387969,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4379612302315258,47.593979772457764,70,1243.8663406442388,-2339.5481980636687,54.188865272287785,8.78122465509365e-13
-1.1578444151629532,+,+,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43777756414373925,47.574360307509245,70,1243.5954797671263,-2339.5232050918116,54.21385824414483,8.67217300510229e-13
-1.157477398065467,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.4372753502781087,47.522028723872545,70,1242.855293268394,-2339.4302800860287,54.306783249927776,8.27845942627395e-13
-1.1381296497043774,+,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43639301429219646,47.42981568398122,68,1241.5564632276896,-2339.4289654954973,54.30809784045914,8.27301982199483e-13
-1.1968286050046386,+,NA,+,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4371113580338244,47.50470423303572,69,1242.613736825382,-2339.3404567620737,54.396606573882764,7.91488551942912e-13
-1.1371998366467941,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4344525289475273,47.227011575062036,66,1238.7071383638558,-2339.3103877265085,54.42667560944801,7.7967790936102e-13
-1.1545742663226128,+,+,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4348457882221235,47.26805967058616,66,1239.2837925896984,-2339.3095197080943,54.42754362786218,7.79339595390797e-13
-1.1515462525738502,+,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4381186312070441,47.61003614215805,71,1244.0985375861403,-2339.2893242988785,54.44773903707801,7.71509653120033e-13
-1.1724504860249776,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4390866280642216,47.711053875660525,72,1245.5279521786897,-2339.2744773445347,54.46258599142175,7.6580357449861e-13
-1.159512784295465,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,+,NA,NA,NA,+,NA,NA,+,0.43991460789405423,47.79795361085202,73,1246.7525662028406,-2339.2266624014287,54.51040093452775,7.47712267718777e-13
-1.197779831757745,+,NA,+,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4362513952224707,47.414954831933414,68,1241.3481842952729,-2339.050036936419,54.687026399537444,6.84511539337982e-13
-1.1420825467537201,+,NA,+,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43716937006404044,47.51086588262397,70,1242.6991790387153,-2338.9502809709898,54.78678236496671,6.51206971287956e-13
-1.1680923684171267,+,+,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4413653371455454,47.948856839847195,75,1248.9026219174825,-2338.9463455170985,54.790717818857956,6.49926833677063e-13
-1.1555522475370175,+,NA,+,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.44204542474253317,48.01986822900542,76,1249.9124698873118,-2338.940022326556,54.797041009400346,6.47875272884434e-13
-1.1463253853186854,+,NA,NA,NA,+,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43602417102499236,47.39127017154916,68,1241.0141153390264,-2338.8881327595564,54.84893057640011,6.31282468307305e-13
-1.170369537960093,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,0.43823306097738757,47.62204697590731,71,1244.2673845096535,-2338.841315459588,54.89574787636866,6.16676616552953e-13
-1.1484927226678898,+,NA,+,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.44207756796846687,48.02374843682921,76,1249.9602291549234,-2338.82700697085,54.91005636510636,6.12280505518459e-13
-1.1491430432785,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,+,0.4391834135500109,47.72107451999981,72,1245.6710082989594,-2338.817759661961,54.91930367399527,6.09456066684227e-13
-1.1299824548544157,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4403726936995712,47.84554287204117,74,1247.4308708331278,-2338.767435049894,54.96962828606229,5.94312074518967e-13
