(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1668711490252512,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,+,NA,+,NA,NA,+,NA,+,0.4592490178342028,49.809737024610804,78,1275.8756486309305,-2386.402488337472,23.91140001477106,3.4645167489085e-06
-1.1748651272958828,+,NA,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,+,NA,+,NA,+,0.461702582781198,50.06429139790206,82,1279.645653475352,-2386.383385303124,23.93050304911867,3.4315828922146e-06
-1.1374500126310305,+,NA,NA,NA,+,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.45965117934364186,49.851522889325445,79,1276.4924129774465,-2386.2344761573254,24.079412194917495,3.18536558704282e-06
-1.1454530693764624,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,+,+,+,0.459442791443159,49.829888006632494,79,1276.172767111901,-2386.2260208914313,24.087867460811594,3.17192745629562e-06
-1.2025175446651553,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,0.4621957903652796,50.116380793881824,82,1280.4055614721995,-2386.2077125721635,24.10617578007941,3.14302362300703e-06
-1.168788341695762,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,+,+,0.45782352323210496,49.66236625270705,76,1273.6931650343868,-2386.1157872620697,24.198101090173168,3.00183154929368e-06
-1.1922893858850214,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,+,NA,NA,+,0.46050968442928275,49.94088998094371,80,1277.8105738813606,-2386.064896214051,24.24899213819208,2.92641198698643e-06
-1.182572168627312,+,+,NA,+,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4622867529260515,50.12543551762898,83,1280.5457878582786,-2385.9648674926057,24.34902085963722,2.78364921473195e-06
-1.1864207196510566,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4612579317570209,50.018851396629316,81,1278.9611554138398,-2385.9567528912085,24.35713546103443,2.77237799365685e-06
-1.168629872405119,+,+,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4607829315135039,49.96867032909235,81,1278.2305614350053,-2385.931104102451,24.382784249791712,2.73705093314866e-06
-1.15565567119716,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4609701367426715,49.98853917929383,81,1278.5184233930975,-2385.8857187990184,24.428169553224507,2.67563941996461e-06
-1.1503959022755887,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,+,+,+,0.45754793280819717,49.63280655733352,76,1273.2718881509625,-2385.6978112462375,24.616077106005378,2.43570102625688e-06
-1.1939244459342935,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,+,0.4650693085221582,50.41402412910616,87,1284.846830693858,-2385.6340029186063,24.679885433636628,2.35921856357822e-06
-1.18194108001918,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,+,NA,NA,+,0.45913214505435407,49.79788045775746,78,1275.6964958063913,-2385.5887352771947,24.725153075048183,2.30642020191627e-06
-1.1283374144380929,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4575138943821566,49.629485306810714,76,1273.2198707071966,-2385.5677234095497,24.746164942693213,2.28231594448257e-06
-1.199529563592602,+,+,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4579434443460719,49.673677154611035,77,1273.8765473902295,-2385.545115970152,24.7687723820909,2.25666254733994e-06
-1.1732312110798693,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,+,+,0.4552955672588498,49.39894629124099,73,1269.836846899595,-2385.467501025649,24.846387326593685,2.17076469741897e-06
-1.155083378034784,+,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4599543989477737,49.88295133994157,80,1276.957741293429,-2385.331939703442,24.98194864880088,2.02850453538983e-06
-1.1842697537836577,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,+,NA,+,0.46143458828222195,50.03668037185835,82,1279.2330337093654,-2385.232660824071,25.081227528171894,1.93026905475737e-06
-1.1788635956157083,+,NA,NA,+,NA,NA,NA,+,+,NA,+,NA,+,NA,+,NA,NA,+,NA,+,0.46252042992728293,50.15060599138905,83,1280.9061292481792,-2385.195865123793,25.118023228450056,1.89508093933342e-06
-1.1888509905273739,+,NA,NA,+,NA,NA,NA,+,+,+,+,+,NA,+,NA,NA,NA,NA,NA,+,0.45926464969041203,49.81125684241648,79,1275.8996134438166,-2385.147590142652,25.166298209590877,1.8498860805278e-06
-1.1257502563024169,+,NA,NA,NA,NA,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4595169430504814,49.837719599568636,79,1276.2864940183413,-2385.104654731015,25.209233621227668,1.81059650776072e-06
-1.18376749184777,+,+,NA,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,+,+,NA,+,0.4614912114579881,50.04251408628828,82,1279.3201969015429,-2385.0435977740285,25.27029057821437,1.75615695755058e-06
-1.1913994164713615,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,+,0.45791186977565745,49.67042239437659,77,1273.8282598890833,-2385.01967320095,25.294215151292974,1.73527445507233e-06
-1.1752583693904923,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,+,+,0.4582893713528816,49.709721959061625,78,1274.4057634479555,-2384.995564003666,25.31832434857688,1.71448199216495e-06
-1.1956577047757535,+,+,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.46063570464608183,49.953605687251134,81,1278.004243647692,-2384.9088806562845,25.405007695958375,1.64176078605129e-06
-1.1644248722379638,+,NA,NA,+,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,+,+,+,0.4581901198176549,49.700045723808856,77,1274.2538890306969,-2384.8816294365406,25.432258915702278,1.61954250662885e-06
-1.2075419565431895,+,+,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.46164113684716757,50.058433201327766,82,1279.551029628735,-2384.845957023298,25.467931328944815,1.59091209978728e-06
-1.1959814001478453,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,+,NA,+,0.46190913384648,50.08552238162045,83,1279.9638115933203,-2384.82335081208,25.490537540162677,1.57303109810701e-06
-1.2095980878372992,+,NA,NA,+,NA,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,+,+,NA,+,0.46212038727529614,50.107391906337014,83,1280.2893392879491,-2384.8043828449113,25.509505507331596,1.55818301776339e-06
-1.1882819904169781,+,NA,NA,+,NA,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,+,NA,+,0.4616981263939721,50.06453521430184,82,1279.6387904854878,-2384.751290490084,25.562597862158782,1.51736341425087e-06
-1.1933075989171025,+,NA,NA,+,NA,+,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.45913045556523324,49.797395628499096,79,1275.69390629348,-2384.7218644368336,25.5920239154093,1.49520183765084e-06
-1.1936723466934238,+,NA,+,+,NA,NA,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.45911555097530865,49.79583213406343,79,1275.671062088378,-2384.697868947416,25.616019404827057,1.4773699726976e-06
-1.1816764726632736,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,NA,NA,+,+,NA,NA,NA,+,0.4601256084480525,49.90101591476507,80,1277.2205990567675,-2384.615799582391,25.698088769851893,1.41797355576705e-06
-1.1722823197130223,+,NA,NA,+,+,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,+,0.4583049196776735,49.71196293198782,78,1274.4295579713673,-2384.602395879684,25.711492472558803,1.4085022807618e-06
-1.1908299282943897,+,+,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4609723509582654,49.98890703679088,81,1278.521828748946,-2384.5567771346723,25.757111217570582,1.37673885656291e-06
-1.1969329919829539,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,+,NA,+,NA,+,0.4605340013234558,49.94329184597648,81,1277.8479409276565,-2384.5317851958703,25.782103156372614,1.35964221198033e-06
-1.196807811602729,+,NA,NA,+,NA,NA,NA,+,NA,+,+,+,+,NA,NA,+,NA,NA,NA,+,0.45953863904536374,49.83970069960197,79,1276.3197722877176,-2384.488079178966,25.825809173276866,1.33025223849844e-06
-1.1853980315355797,+,NA,NA,+,NA,NA,NA,+,NA,+,+,+,+,+,NA,NA,NA,NA,NA,+,0.45729001948360337,49.60612736916589,76,1272.8778269127065,-2384.415475982684,25.898412369559082,1.28282795287596e-06
-1.1656804117738269,+,NA,NA,+,NA,NA,NA,+,NA,+,+,NA,NA,NA,+,NA,NA,+,+,+,0.45974990873133725,49.86205282897325,80,1276.6438968661014,-2384.388156587693,25.92573176454971,1.26542404775227e-06
-1.1895200833563633,+,NA,NA,+,NA,+,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,+,NA,+,0.45937173852804647,49.822634268821155,79,1276.063807329614,-2384.383784515112,25.9301038371309,1.26266080623442e-06
-1.174299175123931,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,+,NA,+,NA,+,0.45909716600478034,49.7937126400499,79,1275.6428843850372,-2384.3618703382017,25.952018014041187,1.24890124014468e-06
-1.1734513162793512,+,NA,NA,+,NA,NA,+,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4594566031632793,49.83174783734361,79,1276.1939490739187,-2384.359689578324,25.95419877391896,1.24754020544409e-06
-1.1695996194978977,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,0.45719515502762453,49.59650913526811,76,1272.7329322832459,-2384.3391749617817,25.974713390461147,1.23480920549318e-06
-1.174062623049019,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,+,0.46033817719352765,49.922698960717376,81,1277.547071647372,-2384.3140940793464,25.99979427289645,1.21942084332963e-06
-1.177829917533307,+,NA,NA,+,NA,NA,+,+,+,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4584716252386909,49.72922696719629,78,1274.6847203028806,-2384.300693297939,26.013195054304106,1.21127755930542e-06
-1.2047863893745423,+,+,NA,+,NA,NA,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.4621830247048192,50.11478199108621,83,1280.3858840380424,-2384.2168435428216,26.097044809421277,1.16154470229997e-06
-1.1702706236346974,+,+,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,NA,+,NA,NA,+,NA,+,0.46237163754232047,50.13433651884059,84,1280.6766659837215,-2384.2095204437574,26.10436790848553,1.15729942572696e-06
-1.169073119771199,+,NA,NA,+,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.46053495653831233,49.94337319107247,81,1277.8494088122295,-2384.2053154253017,26.10857292694118,1.15486874916038e-06
-1.1922813775712116,+,NA,NA,+,+,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.45782390089733394,49.66147428675593,77,1273.6937424931982,-2384.156101480548,26.157786871694952,1.12679771375782e-06
-1.181602393727634,+,NA,NA,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,+,+,NA,+,0.46153928392910304,50.047611261209354,82,1279.394204714039,-2384.146530703943,26.167357648299912,1.1214184304044e-06
-1.1770757371676805,+,NA,NA,+,+,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4584351776262626,49.725323570835265,78,1274.6289262663297,-2384.0821481580742,26.23174019416865,1.08589340922763e-06
-1.1842017226936061,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,0.4615106258085764,50.045627394823015,82,1279.35008459717,-2384.064619209137,26.24926914310572,1.07641770958773e-06
-1.175716371431573,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,+,+,NA,+,0.4601652584485698,49.90577711459248,81,1277.2814855482047,-2383.9805817740425,26.333306578200336,1.03212509396565e-06
-1.1974386905973144,+,+,NA,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.46142730911826435,50.03633478033449,82,1279.2218291536888,-2383.8691281290066,26.444760223236244,9.76181303808766e-07
-1.1737566810340638,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,+,+,0.4575475267896617,49.633341155280284,77,1273.2712676551432,-2383.8525034642676,26.461384887975328,9.68100591669044e-07
-1.1514268385903534,+,NA,+,NA,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,+,NA,+,0.4592618451963749,49.8111009365392,79,1275.8953138922404,-2383.7559535675964,26.557934784646477,9.2247571517579e-07
-1.1571344464232438,+,NA,NA,+,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4566647986244039,49.541083358032495,76,1271.9233396442642,-2383.750904667134,26.562983685108975,9.20149908070603e-07
-1.1902221742116226,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,0.46016743962892737,49.905652184388,81,1277.2848350958166,-2383.7170362882416,26.59685206400127,9.04699107827266e-07
-1.212407998916049,+,+,NA,+,NA,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,+,NA,NA,+,0.4580876148795845,49.68903422659194,78,1274.0970654668845,-2383.6734509843245,26.640437367918366,8.85196592643942e-07
-1.1855788533043263,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,+,0.457542641512401,49.63304027050143,77,1273.2638017907352,-2383.6686075094435,26.645280842799366,8.8305547257509e-07
-1.1586308513332078,+,+,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4619434882097636,50.08986032474569,83,1280.0167407139138,-2383.6552195567238,26.658668795519134,8.77164060602605e-07
-1.173971903867761,+,NA,NA,+,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,+,+,0.4581528913621352,49.69595750789513,78,1274.1969293285838,-2383.6424260539666,26.67146229827631,8.71570968071577e-07
-1.154384531794199,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,+,+,0.45586642751182893,49.45883726634863,75,1270.706109711524,-2383.60058017613,26.71330817611306,8.53524591897872e-07
-1.1723540726249828,+,NA,NA,+,NA,NA,+,+,+,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.4603896932420284,49.92902622000194,81,1277.6262116586252,-2383.540194572411,26.773693779831774,8.28139445763133e-07
-1.1776577688108576,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4593483234112843,49.820115020049705,80,1276.0279033400632,-2383.4275816262825,26.886306725960367,7.82798312579831e-07
-1.1891232688059394,+,NA,NA,+,NA,NA,+,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.46149915676733844,50.04396223365863,83,1279.3324282897445,-2383.340898324271,26.97299002797172,7.49595276012182e-07
-1.144052769874389,+,NA,NA,NA,+,NA,NA,+,+,+,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4585472317468585,49.73709511484305,79,1274.8004707862146,-2383.31002915507,27.003859197172915,7.38114413400475e-07
-1.1781230416589303,+,NA,NA,+,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4545815742713021,49.324877634313694,73,1268.7509137559755,-2383.3085814863935,27.005306865849434,7.37580334158257e-07
-1.1803517569687778,+,NA,+,+,NA,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.45931330463501685,49.816496876867305,80,1275.9742095726194,-2383.185947911632,27.127940440610928,6.93712925265064e-07
-1.1367251849133742,+,NA,NA,NA,NA,NA,NA,+,+,+,+,NA,+,NA,NA,NA,NA,+,+,+,0.4583992367299854,49.722010990446755,78,1274.5739115882054,-2383.1807324954984,27.13315585674445,6.91906281097904e-07
-1.1865425841978288,+,NA,+,+,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,0.45680930885093474,49.5562629672912,76,1272.1438571290744,-2383.0480873525344,27.265800999708517,6.47505924296473e-07
-1.1774467062777105,+,NA,NA,+,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4591700466375336,49.801625771203625,80,1275.7545904280635,-2383.0410534871153,27.272834865127606,6.45232689282082e-07
-1.1599678340106734,+,NA,NA,+,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4567078571056117,49.545979698349086,76,1271.9890392258699,-2383.037214691611,27.276673660631786,6.43995418895549e-07
-1.1565484422530417,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,+,+,0.46001175063949207,49.88930093862488,81,1277.0457840014628,-2383.026859257066,27.287029095176877,6.40669610170397e-07
-1.2030002211632085,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,+,NA,+,0.4585533055349421,49.73709986633417,79,1274.8097702096509,-2383.0133185139516,27.300569838291267,6.36346689267303e-07
-1.172702735194429,+,+,NA,+,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,+,0.45610672250105055,49.4835793350487,75,1271.0722855082076,-2382.9883188210392,27.325569531203655,6.2844196023153e-07
-1.1631059682959162,+,NA,NA,NA,NA,+,+,+,NA,+,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4584961123343655,49.73145326294651,79,1274.7222072790714,-2382.886652018842,27.427236333400742,5.9729449079307e-07
-1.201025344310818,+,NA,NA,+,+,NA,NA,+,NA,+,+,+,NA,NA,NA,+,NA,NA,NA,+,0.45765603462804116,49.644024675043305,78,1273.4371107481277,-2382.7893908917713,27.524497460471594,5.68942692362043e-07
-1.1640527986958635,+,NA,NA,NA,NA,NA,NA,+,+,+,+,+,+,NA,NA,+,NA,NA,NA,+,0.4600690186206018,49.89517207233903,81,1277.1337075332106,-2382.4944930008737,27.819395351369167,4.9094434309992e-07
-1.1707722589263625,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,+,+,NA,+,0.4560444036240996,49.47660446468138,76,1270.977304761728,-2382.4890139459803,27.824874406262552,4.8960122818729e-07
-1.14697369985699,+,+,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.456772607881788,49.5524189578722,77,1272.0878471934836,-2382.475193110623,27.838695241619916,4.86229542500286e-07
-1.1603001780863578,+,NA,NA,NA,NA,NA,+,+,NA,+,+,+,NA,+,NA,NA,NA,+,NA,+,0.45830605248795064,49.71167935121505,79,1274.4312916048002,-2382.439176962504,27.874711389738877,4.77551853627548e-07
-1.1651072858187685,+,NA,+,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4587792340913682,49.76079642751548,79,1275.155757842698,-2382.427973339554,27.88591501268911,4.74884177060572e-07
-1.1876653210353727,+,NA,NA,+,NA,+,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,0.45641856065838593,49.515657421968065,76,1271.5477243124637,-2382.329219543196,27.98466880904698,4.52005360084176e-07
-1.1983307913752086,+,+,NA,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,NA,+,NA,+,NA,+,0.4605748470722215,49.94724747329485,82,1277.9107111629905,-2382.3249357250647,27.98895262717815,4.51038241815155e-07
-1.1748665063163357,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,NA,+,+,NA,NA,NA,NA,+,0.45889724725377923,49.77349837443852,80,1275.3365409640849,-2382.319749382604,27.994138969638698,4.49870137624398e-07
-1.1630146113867739,+,NA,NA,NA,+,+,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4565026578129363,49.52425611990815,76,1271.6759883213763,-2382.299314530385,28.014573821857994,4.45297025237641e-07
-1.1898441687143193,+,NA,NA,+,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,+,NA,+,0.4597612159270956,49.86334765047759,81,1276.6612476514688,-2382.255567701326,28.058320650916812,4.3566261170244e-07
-1.1651248322865568,+,NA,NA,NA,+,NA,NA,+,+,+,+,+,NA,NA,NA,NA,+,NA,NA,+,0.4558671331538501,49.4585133264774,75,1270.7071847740535,-2382.243061185297,28.070827166945946,4.32946801165909e-07
-1.198577351240775,+,+,NA,+,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4554138169598032,49.41102087979561,75,1270.0168337663783,-2382.2330332394054,28.080855112837526,4.30781450658721e-07
-1.1563222692152153,+,NA,NA,NA,NA,NA,NA,+,+,+,+,NA,+,NA,+,NA,NA,+,NA,+,0.4619024357061381,50.086054707409886,84,1279.9534922882872,-2382.211823531671,28.10206482057174,4.2623721439468e-07
-1.1437041599224025,+,NA,NA,NA,NA,NA,+,+,+,+,+,+,+,NA,NA,NA,NA,NA,NA,+,0.459648967860775,49.85163106421605,81,1276.4890201403107,-2382.1469261724264,28.166962179816437,4.12628368187918e-07
-1.1607167135676097,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,+,NA,NA,NA,+,NA,+,0.45638452085074577,49.5119451651851,76,1271.495812832468,-2382.1053752709054,28.208513081337514,4.04144263547779e-07
-1.1973977327620935,+,NA,+,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4570914509795204,49.585277229329186,77,1272.5745651550233,-2382.103365879426,28.210522472817047,4.03738425433992e-07
-1.2001071653868876,+,+,NA,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.459976743953044,49.885099483053146,81,1276.9920428275395,-2382.0587918461015,28.2550965061414,3.94839830320836e-07
-1.1623921292216903,+,+,NA,NA,NA,NA,NA,+,+,+,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4599603844941961,49.88427155974554,81,1276.9669294906344,-2382.031825997464,28.2820623547791,3.89551962835322e-07
-1.1802827010140924,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,+,+,NA,+,0.46266055539959083,50.164129665891075,85,1281.1222847415518,-2382.0187488452957,28.29513950694718,3.870131568209e-07
-1.189049803227324,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,+,0.45672866717180505,49.54784539711143,77,1272.0207935508804,-2382.017965277092,28.295923075150768,3.86861560917244e-07
-1.154861814676988,+,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,+,0.4587175098833739,49.754806746620574,80,1275.0612188781306,-2381.8993002517236,28.414588100519268,3.64575765979972e-07
-1.1708009888197626,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,+,0.45555201055197836,49.426044221672306,75,1270.2272265922827,-2381.856652796027,28.457235556215892,3.56883952093431e-07
-1.1641203658415644,+,NA,NA,+,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.46086557471872014,49.97818455603075,83,1278.3576280133043,-2381.8281986255715,28.485689726671353,3.51842481443592e-07
-1.1690948151372749,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,+,NA,NA,+,NA,+,NA,+,0.4609670442059207,49.988033061640195,83,1278.5136672454573,-2381.7539949157836,28.559893436459333,3.3902766938319e-07
-1.1508753882923144,+,NA,NA,NA,NA,NA,+,+,+,+,+,NA,NA,NA,NA,NA,+,+,NA,+,0.45806710848885945,49.687210345677975,79,1274.0656960486112,-2381.704091838854,28.60979651338903,3.30673070937651e-07
-1.1666883024354775,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,+,NA,+,0.459797118634549,49.86706116759563,81,1276.7163424251005,-2381.695311028754,28.618577323488807,3.29224464528493e-07
-1.2001886233230132,+,NA,NA,+,NA,NA,+,+,NA,+,+,+,NA,NA,NA,+,NA,NA,NA,+,0.45924724632531766,49.80942964829293,80,1275.8729328180912,-2381.6006518185354,28.71323653370746,3.14005397743048e-07
-1.1642902125001768,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,+,NA,NA,NA,NA,NA,+,+,0.45675351480709725,49.55100394706625,77,1272.0587104433955,-2381.599319868401,28.71456848384196,3.13796347595989e-07
-1.184730674769251,+,+,NA,+,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4553832581758237,49.40787081785607,75,1269.9703167559162,-2381.562777215789,28.7511111364538,3.08114933675964e-07
-1.159359804273598,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,+,+,0.45565804608244487,49.436899325478464,75,1270.3886965903669,-2381.5158546324083,28.79803371983462,3.00970298247507e-07
-1.1797638153249603,+,NA,+,+,NA,NA,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.45864177331717215,49.747047587373146,80,1274.945232821982,-2381.4898886479314,28.823999704311518,2.97088059272342e-07
-1.1855901630195018,+,NA,NA,+,NA,NA,NA,+,+,NA,+,+,NA,+,+,NA,NA,NA,NA,+,0.4589909208523547,49.78329840886832,80,1275.480066635137,-2381.4819660655585,28.831922286684403,2.95913534814111e-07
-1.1914007542416691,+,+,NA,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,+,0.46115908638583836,50.008111122862495,83,1278.8090690978534,-2381.4578145126798,28.856073839563123,2.92361638239454e-07
-1.1828239653078345,+,+,NA,+,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4574731282116965,49.625557582197615,78,1273.1575762350915,-2381.4226645757,28.89122377654303,2.87268280562214e-07
-1.1979800565052554,+,NA,NA,+,NA,NA,NA,+,NA,+,+,+,NA,+,+,NA,NA,NA,NA,+,0.45816798709734396,49.697425053526686,79,1274.220025398703,-2381.3808989220006,28.932989430242287,2.81331510814e-07
-1.1794813359210952,+,NA,NA,+,NA,+,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4586021065169976,49.74295139833592,80,1274.8844919464573,-2381.378136472766,28.93575187947681,2.80943197041657e-07
