project,tags,country,site,latitude,longitude,management,management_rules,sample_date,Protocol,HardCoralCover
2011_Southern Bua,WCS Fiji,Fiji,SOL015,-17.08578061,178.8119751,Solevu_LMMA,access restriction,2011-03-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,39.67
2011_Southern Bua,WCS Fiji,Fiji,SOL016,-17.08183199,178.8094918,Solevu_LMMA,access restriction,2011-03-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,39.67
2011_Southern Bua,WCS Fiji,Fiji,SOL017,-17.08578061,178.819578,Solevu_LMMA,access restriction,2011-03-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,59.33
2011_Southern Bua,WCS Fiji,Fiji,SOL018,-17.08257432,178.8184802,Solevu_LMMA,access restriction,2011-03-17,benthicpit_percent_cover_benthic_category_avg_Hard coral,56
2011_Southern Bua,WCS Fiji,Fiji,SOL019,-17.08876745,178.8269094,Solevu_LMMA,access restriction,2011-03-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,60.67
2011_Southern Bua,WCS Fiji,Fiji,SOL021,-17.08116685,178.8238992,Solevu_LMMA,access restriction,2011-03-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,44.67
2011_Southern Bua,WCS Fiji,Fiji,SOL022,-17.08821234,178.8455915,Solevu_LMMA,access restriction,2011-03-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,22.33
2011_Southern Bua,WCS Fiji,Fiji,SOL023,-17.08469448,178.8388568,Solevu_LMMA,access restriction,2011-03-17,benthicpit_percent_cover_benthic_category_avg_Hard coral,20
2011_Southern Bua,WCS Fiji,Fiji,SOL024,-17.08306529,178.8453735,Solevu_LMMA,access restriction,2011-03-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,36.67
2011_Southern Bua,WCS Fiji,Fiji,SOL025,-17.08523754,178.8559632,Solevu_LMMA,access restriction,2011-03-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,29.33
2011_Southern Bua,WCS Fiji,Fiji,SOL026,-17.07838168,178.864164,Solevu_LMMA,access restriction,2011-03-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,47
2011_Southern Bua,WCS Fiji,Fiji,SOL027,-17.06867413,178.8651953,Solevu_LMMA,access restriction,2011-03-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,43
2011_Southern Bua,WCS Fiji,Fiji,SOL028,-17.06487269,178.8730697,Solevu_LMMA,access restriction,2011-03-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,17.67
2011_Southern Bua,WCS Fiji,Fiji,SOL029,-17.06344948,178.8907002,Solevu_LMMA,access restriction,2011-03-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,29
2011_Southern Bua,WCS Fiji,Fiji,SOL030,-17.05699827,178.8836594,Solevu_LMMA,access restriction,2011-03-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,26.67
2011_Southern Bua,WCS Fiji,Fiji,SOL031,-17.01453925,178.7704546,Solevu_LMMA,access restriction,2011-03-14,benthicpit_percent_cover_benthic_category_avg_Hard coral,49
2011_Southern Bua,WCS Fiji,Fiji,SOL033,-16.98151254,178.7992132,Solevu_LMMA,access restriction,2011-03-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,23.67
2011_Southern Bua,WCS Fiji,Fiji,SOL034,-17.01898388,178.8396713,Solevu_LMMA,access restriction,2011-03-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,44
2011_Southern Bua,WCS Fiji,Fiji,SOL035,-17.01681162,178.8377706,Solevu_LMMA,access restriction,2011-03-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,84.33
2011_Southern Bua,WCS Fiji,Fiji,SOL111,-17.09916913,178.8058997,Solevu_LMMA,access restriction,2011-03-15,benthicpit_percent_cover_benthic_category_avg_Hard coral,26
2011_Southern Bua,WCS Fiji,Fiji,SOL120,-17.081489,178.823896,Solevu_LMMA,access restriction,2011-03-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,40
2011_Southern Bua,WCS Fiji,Fiji,SOL132,-16.99997668,178.7929679,Solevu_LMMA,access restriction,2011-03-14,benthicpit_percent_cover_benthic_category_avg_Hard coral,0.33
2011_Southern Bua,WCS Fiji,Fiji,WAL001,-16.82239513,179.0647709,WailevuWest_LMMA,access restriction,2011-04-09,benthicpit_percent_cover_benthic_category_avg_Hard coral,1
2011_Southern Bua,WCS Fiji,Fiji,WAL002,-16.8264681,179.0824204,WailevuWest_LMMA,access restriction,2011-04-09,benthicpit_percent_cover_benthic_category_avg_Hard coral,18
2011_Southern Bua,WCS Fiji,Fiji,WAL003,-16.8308126,179.091381,WailevuWest_LMMA,access restriction,2011-04-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,14
2011_Southern Bua,WCS Fiji,Fiji,WAL004,-16.84357458,179.1163619,WailevuWest_LMMA,access restriction,2011-04-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,32
2011_Southern Bua,WCS Fiji,Fiji,WAL007,-16.83297175,179.1202915,WailevuWest_LMMA,access restriction,2011-04-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,43
2011_Southern Bua,WCS Fiji,Fiji,WAL008,-16.83649677,179.1349619,WailevuWest_LMMA,access restriction,2011-04-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,30
2011_Southern Bua,WCS Fiji,Fiji,WAL009,-16.82454117,179.1350975,WailevuWest_LMMA,access restriction,2011-04-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,28
2011_Southern Bua,WCS Fiji,Fiji,WAL010,-16.82145165,179.1188595,WailevuWest_LMMA,access restriction,2011-04-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,55.33
2011_Southern Bua,WCS Fiji,Fiji,WAL012,-16.80067262,179.1109312,WailevuWest_LMMA,access restriction,2011-04-09,benthicpit_percent_cover_benthic_category_avg_Hard coral,14
2011_Southern Bua,WCS Fiji,Fiji,WAL013,-16.82945495,179.1541047,WailevuWest_LMMA,access restriction,2011-04-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,51.33
2011_Southern Bua,WCS Fiji,Fiji,WAL014,-16.8264681,179.1516609,WailevuWest_LMMA,access restriction,2011-04-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,10.67
2011_Southern Bua,WCS Fiji,Fiji,WAL015,-16.81289153,179.1413428,WailevuWest_LMMA,access restriction,2011-04-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,28.33
2011_Southern Bua,WCS Fiji,Fiji,WAL016,-16.82701116,179.1663236,WailevuWest_LMMA,access restriction,2011-04-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,12.67
2011_Southern Bua,WCS Fiji,Fiji,WAL017,-16.82673963,179.1760988,WailevuWest_LMMA,access restriction,2011-04-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,10
2011_Southern Bua,WCS Fiji,Fiji,WAL018,-16.82518009,179.1999935,WailevuWest_LMMA,access restriction,2011-04-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,26.67
2011_Southern Bua,WCS Fiji,Fiji,WAL019,-16.8160516,179.1593566,WailevuWest_LMMA,access restriction,2011-04-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,11.33
2011_Southern Bua,WCS Fiji,Fiji,WAL020,-16.79924293,179.1493956,WailevuWest_LMMA,access restriction,2011-04-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,16
2011_Southern Bua,WCS Fiji,Fiji,WAL021,-16.79469892,179.1470449,WailevuWest_LMMA,access restriction,2011-04-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,8.67
2011_Southern Bua,WCS Fiji,Fiji,WAL022,-16.78872577,179.1525273,WailevuWest_LMMA,access restriction,2011-04-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,0.67
2011_Southern Bua,WCS Fiji,Fiji,WAL023,-16.79144055,179.1288523,WailevuWest_LMMA,access restriction,2011-04-09,benthicpit_percent_cover_benthic_category_avg_Hard coral,21.67
2011_Southern Bua,WCS Fiji,Fiji,WAL024,-16.78953983,179.1204348,WailevuWest_LMMA,access restriction,2011-04-09,benthicpit_percent_cover_benthic_category_avg_Hard coral,24.67
2011_Southern Bua,WCS Fiji,Fiji,WAL025,-16.77297641,179.1234217,WailevuWest_LMMA,access restriction,2011-04-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,25.33
2011_Southern Bua,WCS Fiji,Fiji,WAL026,-16.76455894,179.130753,WailevuWest_LMMA,access restriction,2011-04-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,7.67
2011_Southern Bua,WCS Fiji,Fiji,WAL027,-16.76401587,179.1386274,WailevuWest_tabu,"periodic closure, access restriction",2011-04-13,benthicpit_percent_cover_benthic_category_avg_Hard coral,19.33
2011_Southern Bua,WCS Fiji,Fiji,WAL028,-16.77053263,179.1462303,WailevuWest_LMMA,access restriction,2011-04-13,benthicpit_percent_cover_benthic_category_avg_Hard coral,10.33
2011_Southern Bua,WCS Fiji,Fiji,WAL029,-16.76890344,179.1565485,WailevuWest_LMMA,access restriction,2011-04-13,benthicpit_percent_cover_benthic_category_avg_Hard coral,30.67
2011_Southern Bua,WCS Fiji,Fiji,WAL030,-16.7599429,179.1432435,WailevuWest_tabu,"periodic closure, access restriction",2011-04-13,benthicpit_percent_cover_benthic_category_avg_Hard coral,7.33
2011_Southern Bua,WCS Fiji,Fiji,WAL031,-16.75652101,179.1505874,WailevuWest_LMMA,access restriction,2011-04-13,benthicpit_percent_cover_benthic_category_avg_Hard coral,17.33
2011_Southern Bua,WCS Fiji,Fiji,WAL032,-16.75315462,179.1573631,WailevuWest_tabu,"periodic closure, access restriction",2011-04-13,benthicpit_percent_cover_benthic_category_avg_Hard coral,17
2011_Southern Bua,WCS Fiji,Fiji,WAL034,-16.74690939,179.1619791,WailevuWest_tabu,"periodic closure, access restriction",2011-04-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,57
2011_Southern Bua,WCS Fiji,Fiji,WAL035,-16.75016777,179.1883177,WailevuWest_tabu,"periodic closure, access restriction",2011-04-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,2.33
2011_Southern Bua,WCS Fiji,Fiji,WAL036,-16.75107066,179.1817143,WailevuWest_tabu,"periodic closure, access restriction",2011-04-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,12.67
2011_Southern Bua,WCS Fiji,Fiji,WAL037,-16.74745246,179.1766418,WailevuWest_tabu,"periodic closure, access restriction",2011-04-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,28.33
2011_Southern Bua,WCS Fiji,Fiji,WAL038,-16.74283642,179.1676813,WailevuWest_tabu,"periodic closure, access restriction",2011-04-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,13.67
2011_Southern Bua,WCS Fiji,Fiji,WAL039,-16.74012111,179.177728,WailevuWest_tabu,"periodic closure, access restriction",2011-04-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,0.67
2011_Southern Bua,WCS Fiji,Fiji,WAL040,-16.72676362,179.1729849,WailevuWest_LMMA,access restriction,2011-04-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,0.67
2011_Southern Bua,WCS Fiji,Fiji,WAL041,-16.717584,179.1866885,WailevuWest_LMMA,access restriction,2011-04-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,1
2011_Southern Bua,WCS Fiji,Fiji,WAL042,-16.70998112,179.1961921,WailevuWest_LMMA,access restriction,2011-04-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,6.33
2011_Southern Bua,WCS Fiji,Fiji,WAL043,-16.70482202,179.204338,WailevuWest_LMMA,access restriction,2011-04-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,18.67
2011_Southern Bua,WCS Fiji,Fiji,WAL045,-16.70279199,179.2181861,WailevuWest_LMMA,access restriction,2011-04-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,20
2011_Southern Bua,WCS Fiji,Fiji,WAL046,-16.70524824,179.229569,WailevuWest_tabu,"periodic closure, access restriction",2011-04-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,31
2011_Southern Bua,WCS Fiji,Fiji,WAL047,-16.70237824,179.2409948,WailevuWest_LMMA,access restriction,2011-04-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,20
2011_Southern Bua,WCS Fiji,Fiji,WAL049,-16.786569,179.129152,WailevuWest_LMMA,access restriction,2011-04-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,37
2011_Southern Bua,WCS Fiji,Fiji,WAL105,-16.837303,179.116745,WailevuWest_LMMA,access restriction,2011-04-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,37.33
2011_Southern Bua,WCS Fiji,Fiji,WAL106,-16.840114,179.11005,WailevuWest_LMMA,access restriction,2011-04-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,9.33
2011_Southern Bua,WCS Fiji,Fiji,WAL111,-16.806726,179.092997,WailevuWest_LMMA,access restriction,2011-04-09,benthicpit_percent_cover_benthic_category_avg_Hard coral,17.67
2011_Southern Bua,WCS Fiji,Fiji,WAL133,-16.761814,179.175588,WailevuWest_LMMA,access restriction,2011-04-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,48
2011_Southern Bua,WCS Fiji,Fiji,WAL144,-16.704657,179.212374,WailevuWest_LMMA,access restriction,2011-04-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,19.33
2011_Southern Bua,WCS Fiji,Fiji,WAN001,-16.91580194,178.849718,Wainunu_LMMA,access restriction,2011-03-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,63.33
2011_Southern Bua,WCS Fiji,Fiji,WAN002,-16.91037131,178.8459166,Wainunu_LMMA,access restriction,2011-03-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,92.33
2011_Southern Bua,WCS Fiji,Fiji,WAN003,-16.9060422,178.8565151,Wainunu_LMMA,access restriction,2011-03-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,69
2011_Southern Bua,WCS Fiji,Fiji,WAN005,-16.8921787,178.8524333,Wainunu_LMMA,access restriction,2011-03-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,4.33
2011_Southern Bua,WCS Fiji,Fiji,WAN006,-16.89109258,178.8611223,Wainunu_LMMA,access restriction,2011-03-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,36.67
2011_Southern Bua,WCS Fiji,Fiji,WAN007,-16.933791,178.910609,Wainunu_LMMA,access restriction,2011-04-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,23.33
2011_Southern Bua,WCS Fiji,Fiji,WAN008,-16.93290842,178.9004944,Wainunu_LMMA,access restriction,2011-04-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,41
2011_Southern Bua,WCS Fiji,Fiji,WAN009,-16.92458971,178.9021558,Wainunu_LMMA,access restriction,2011-04-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,32.33
2011_Southern Bua,WCS Fiji,Fiji,WAN010,-16.88403276,178.8684537,Wainunu_LMMA,access restriction,2011-03-28,benthicpit_percent_cover_benthic_category_avg_Hard coral,52.33
2011_Southern Bua,WCS Fiji,Fiji,WAN011,-16.88403276,178.8861032,Wainunu_LMMA,access restriction,2011-03-28,benthicpit_percent_cover_benthic_category_avg_Hard coral,78.67
2011_Southern Bua,WCS Fiji,Fiji,WAN012,-16.88701961,178.8901762,Wainunu_LMMA,access restriction,2011-03-28,benthicpit_percent_cover_benthic_category_avg_Hard coral,18
2011_Southern Bua,WCS Fiji,Fiji,WAN013,-16.87642988,178.8863748,Wainunu_LMMA,access restriction,2011-03-28,benthicpit_percent_cover_benthic_category_avg_Hard coral,12.67
2011_Southern Bua,WCS Fiji,Fiji,WAN016,-16.90141077,178.8996798,Wainunu_LMMA,access restriction,2011-04-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,76
2011_Southern Bua,WCS Fiji,Fiji,WAN017,-16.89760933,178.899512,Wainunu_LMMA,access restriction,2011-04-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,10.67
2011_Southern Bua,WCS Fiji,Fiji,WAN022,-16.901006,178.937061,Wainunu_LMMA,access restriction,2011-04-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,56.67
2011_Southern Bua,WCS Fiji,Fiji,WAN023,-16.90385455,178.936065,Wainunu_LMMA,access restriction,2011-04-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,43.67
2011_Southern Bua,WCS Fiji,Fiji,WAN024,-16.90982825,178.9338928,Wainunu_LMMA,access restriction,2011-04-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,67
2011_Southern Bua,WCS Fiji,Fiji,WAN025,-16.9120005,178.9433964,Wainunu_LMMA,access restriction,2011-04-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,48.33
2011_Southern Bua,WCS Fiji,Fiji,WAN026,-16.91227203,178.9512708,Wainunu_LMMA,access restriction,2011-04-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,49
2011_Southern Bua,WCS Fiji,Fiji,WAN027,-16.91906031,178.9542576,Wainunu_LMMA,access restriction,2011-04-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,59
2011_Southern Bua,WCS Fiji,Fiji,WAN028,-16.93643832,178.9634897,Wainunu_LMMA,access restriction,2011-04-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,73.33
2011_Southern Bua,WCS Fiji,Fiji,WAN104,-16.900938,178.853935,Wainunu_LMMA,access restriction,2011-03-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,27.33
2011_Southern Bua,WCS Fiji,Fiji,WAN118,-16.886173,178.899999,Wainunu_LMMA,access restriction,2011-03-28,benthicpit_percent_cover_benthic_category_avg_Hard coral,28
2011_Southern Bua,WCS Fiji,Fiji,WAN119,-16.89274,178.909496,Wainunu_LMMA,access restriction,2011-03-28,benthicpit_percent_cover_benthic_category_avg_Hard coral,19
2011_Totoya,WCS Fiji,Fiji,TY01,-18.99895,-179.8482333,Totoya_tabu,"periodic closure, access restriction",2011-06-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,35.67
2011_Totoya,WCS Fiji,Fiji,TY02,-18.99918333,-179.84985,Totoya_tabu,"periodic closure, access restriction",2011-06-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,53.33
2011_Totoya,WCS Fiji,Fiji,TY04,-19.00278333,-179.8485667,Totoya_tabu,"periodic closure, access restriction",2011-06-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,57.83
2011_Totoya,WCS Fiji,Fiji,TY06,-18.99221667,-179.8502833,Totoya_LMMA,access restriction,2011-06-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,45.5
2011_Totoya,WCS Fiji,Fiji,TY08,-19.00211667,-179.8363333,Totoya_tabu,"periodic closure, access restriction",2011-06-03,benthicpit_percent_cover_benthic_category_avg_Hard coral,52.67
2011_Totoya,WCS Fiji,Fiji,TY10,-19.00768333,-179.8595667,Totoya_LMMA,access restriction,2011-06-03,benthicpit_percent_cover_benthic_category_avg_Hard coral,53.17
2011_Totoya,WCS Fiji,Fiji,TY12,-19.20944444,-179.9563889,Totoya_LMMA,access restriction,2011-06-04,benthicpit_percent_cover_benthic_category_avg_Hard coral,39.8
2011_Totoya,WCS Fiji,Fiji,TY13,-18.99095,-179.8567167,Totoya_LMMA,access restriction,2011-06-04,benthicpit_percent_cover_benthic_category_avg_Hard coral,63.67
2011_Totoya,WCS Fiji,Fiji,TY15,-18.99406667,-179.85595,Totoya_LMMA,access restriction,2011-06-04,benthicpit_percent_cover_benthic_category_avg_Hard coral,39
2011_Totoya,WCS Fiji,Fiji,TY15,-18.99406667,-179.85595,Totoya_LMMA,access restriction,2011-06-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,47.5
2012_Western Bua,WCS Fiji,Fiji,BUA01A,-16.8277,178.351275,Bua_LMMA,access restriction,2012-11-29,benthicpit_percent_cover_benthic_category_avg_Hard coral,26.67
2012_Western Bua,WCS Fiji,Fiji,BUA01B,-16.821882,178.358538,Bua_LMMA,access restriction,2012-11-29,benthicpit_percent_cover_benthic_category_avg_Hard coral,35.67
2012_Western Bua,WCS Fiji,Fiji,BUA02A,-16.811301,178.173314,Bua_LMMA,access restriction,2012-11-29,benthicpit_percent_cover_benthic_category_avg_Hard coral,35
2012_Western Bua,WCS Fiji,Fiji,BUA03A,-16.889472,178.479504,Bua_LMMA,access restriction,2012-11-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,47
2012_Western Bua,WCS Fiji,Fiji,BUA04,-16.896101,178.47759,Bua_LMMA,access restriction,2012-11-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,21.67
2012_Western Bua,WCS Fiji,Fiji,BUA05,-16.946311,178.450133,Bua_LMMA,access restriction,2012-11-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,20.67
2012_Western Bua,WCS Fiji,Fiji,BUA06A,-16.954782,178.476185,Bua_LMMA,access restriction,2012-11-20,benthicpit_percent_cover_benthic_category_avg_Hard coral,29
2012_Western Bua,WCS Fiji,Fiji,BUA07A,-16.83297,178.557182,Bua_tabu,"periodic closure, access restriction",2012-11-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,48.67
2012_Western Bua,WCS Fiji,Fiji,BUA08A,-16.8494,178.543537,Bua_LMMA,access restriction,2012-11-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,46
2012_Western Bua,WCS Fiji,Fiji,BUA09A,-16.803491,178.324957,Bua_LMMA,access restriction,2012-11-26,benthicpit_percent_cover_benthic_category_avg_Hard coral,26.33
2012_Western Bua,WCS Fiji,Fiji,BUA10A,-16.837014,178.273199,Bua_LMMA,access restriction,2012-11-26,benthicpit_percent_cover_benthic_category_avg_Hard coral,60.33
2012_Western Bua,WCS Fiji,Fiji,BUA10B,-16.829014,178.275178,Bua_LMMA,access restriction,2012-11-26,benthicpit_percent_cover_benthic_category_avg_Hard coral,57.67
2012_Western Bua,WCS Fiji,Fiji,BUA12A,-16.677986,178.483719,Bua_LMMA,access restriction,2012-12-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,48.67
2012_Western Bua,WCS Fiji,Fiji,BUA17A,-16.775919,178.407411,Bua_LMMA,access restriction,2012-11-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,32
2012_Western Bua,WCS Fiji,Fiji,BUA19,-16.826757,178.569836,Bua_LMMA,access restriction,2012-11-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,40.67
2012_Western Bua,WCS Fiji,Fiji,BUA20A,-16.856581,178.555602,Bua_tabu,"periodic closure, access restriction",2012-11-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,39
2012_Western Bua,WCS Fiji,Fiji,BUA22A,-16.81341,178.167516,Bua_LMMA,access restriction,2012-11-29,benthicpit_percent_cover_benthic_category_avg_Hard coral,16.67
